ID,Name,Description,WriteUp,Category,Cost,IndoorOutdoor,Address,PhotoURL,Latitude,Longitude,Neighborhood,City,ZipCode,Phone,Website,Instagram,Email,Duration,Hours,ParkingInfo,PublicTransit,Tags,KidFriendly,PetFriendly,Accessibility,WeatherPreferences,RainOk,IdealTempMin,IdealTempMax,WindSensitive,RequiresGoodVisibility,WeatherBoost,TidePreference,TideCritical,Tips,BestTimeToVisit,BestFeature,WhatToBring,StaffPick,Featured,Priority,Sponsored,Rating,ReviewCount,MetaDescription,Keywords,Slug,Status,Source,Difficulty,AgeRestriction,GroupSize,ReservationRequired,SeasonalAvailability
sage-float-spa,Sage Float Spa,Sage Float Spa is a welcoming spa in Capitola. Full spa services and relaxation treatments.,,Spa,100,Indoor,"1395 41st Ave, Capitola, CA 95010, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2enTozNhDUqzp8qm9QY-HFzKMHe0rQTIjhk0zWJejS3JuUW_PmBihfLK7DhtygLQq6P2Y0Ewwg751gg5OI58_YMX_9ZF3YL1nuwb47GcGMTasxnFdi2NXYAxkNdHDxBM4KtNG0cVSDrgaRhRc1z_IBLXkW00HGcklq-9bs08zDUB3Mvv6Gv2NGDIFwUpCw9zd4K-CsWqaoaSM3LSYKMg-liaOaWPHjUP6S-hzM-gfhRtdMJmw-w_tivykoALfpkugYnZMDmqXJG9-YxtQ-kpav388mftZErf59s6MlME6xsFA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9706791,-121.9652187,Capitola,Santa Cruz,,(831) 854-2700,http://www.sagefloatspa.com/,,,45-60 minutes,Monday: 10:30 AM – 8:30 PM; Tuesday: 10:00 AM – 8:30 PM; Wednesday: 10:00 AM – 8:30 PM; Thursday: 10:00 AM – 8:30 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,4.7,133,"Sage Float Spa - Spa in Capitola, Santa Cruz. Professional wellness services.","spa, wellness, capitola, santa cruz, fitness, health",sage-float-spa,Published,Google Places,,,1-on-1 sessions,true,year-round
massage,Massage,Massage offers professional massage therapy in Santa Cruz. Reasonably priced massage services.,,Massage,80,Indoor,"212 Fern St, Santa Cruz, CA 95060, USA",,36.985981,-122.0325646,Santa Cruz,Santa Cruz,,(831) 295-0680,,,,60-90 minutes,Monday: 10:00 AM – 9:30 PM; Tuesday: 10:00 AM – 9:30 PM; Wednesday: 10:00 AM – 9:30 PM; Thursday: 10:00 AM – 9:30 PM; Friday: 10:00 AM – 9:30 PM; Saturday: 10:00 AM – 9:30 PM; Sunday: 10:00 AM – 9:30 PM,,,"wellness,health,fitness,self-care,massage,relaxation,stress-relief,bodywork,therapeutic,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.1,31,"Massage - Massage in Santa Cruz, Santa Cruz. Professional wellness services.","massage, wellness, santa cruz, santa cruz, fitness, health",massage,Published,Google Places,,,1-on-1 sessions,true,year-round
tea-house-spa,Tea House Spa,Tea House Spa is a welcoming spa in Santa Cruz. Full spa services and relaxation treatments.,,Spa,100,Indoor,"112 Elm St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cVPX78voFx-nEhEXqPIXRSHFR1otCgDIFOMO-zv-EJZiyFo8mPYBiBDWudy0XDzm1KxjzUbyQFeS7p8EVuUFfv4FfdluiAPIVIKfmIb9g9of-aLW85VfVJnEDIz6vVmBuKhE9yA3WiGDr9tOBgZAlrKQJXiDBUGgPru5PhgABn7sQ4LRhLFBSxC4YQUO5PXNgrt1OaKbfXWn6sHB9jIbG1SSFCVG21o9v7-w_vLCrk6a4SBSTMLKlNpLQ2hxI4V87UWWy4ZHbMFTx7iiWkU9QtM3e29Ti6N-VAkgvucZmi-LCWvW2Joe0GR5K0s6JGHkz2wqwd-fx0kHu8Q3IyXRzcXtOYd-Nao6ZHUTpsmX7M6ApFtouHVmqNmU_UmRc8H549DRf5jjFMTgIo90VRhe4jC0hF9sZTmAo9BjuAMO8a2w&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9710015,-122.025803,Santa Cruz,Santa Cruz,,(831) 426-9700,https://www.teahousespa.com/book-now,,,45-60 minutes,Monday: 10:00 AM – 10:00 PM; Tuesday: 12:30 – 7:00 PM; Wednesday: 12:30 – 7:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,4.5,403,"Tea House Spa - Spa in Santa Cruz, Santa Cruz. Professional wellness services.","spa, wellness, santa cruz, santa cruz, fitness, health",tea-house-spa,Published,Google Places,,,1-on-1 sessions,true,year-round
positive-pressure-holistic-coaching-and-massage-bo,Positive Pressure Holistic Coaching and Massage Bodywork,Positive Pressure Holistic Coaching and Massage Bodywork offers professional massage therapy in Soquel. Reasonably priced massage services.,,Massage,80,Indoor,"501 Soquel Ave suite h, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eo_jbi0stNnSHq_so_wr-gpuxX9FG9Hl6V-m8GWHP9mDRU3RLURuzX7ffTpnLNCtNmPjYy7dRwY5XL8u6bL5Bgz1p9kHGvub1d-KZuYqQ5b_GZkbRYI0tdHuk2W80niaphXVOORTzMqliJfqMa0PXZaeP0UOLF-86stcB4Oota42pwEBZ0WB8iHJqMzu5J0fO7hU6r-sb7w2Es6_PE2GyEzjhd7BYnKaB3bpB4lsoYiqUlpMZ_1DCrmh1kv-__JccuGd5OPWey1m6c2f7OslmRRY20GmxLpvZVh1zvX9rQ0w&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9755015,-122.0179932,Soquel,Santa Cruz,,(831) 227-8118,http://gemmadepolo.com/,,,60-90 minutes,Monday: 9:30 AM – 8:00 PM; Tuesday: 9:30 AM – 8:00 PM; Wednesday: 9:30 AM – 8:00 PM; Thursday: 9:30 AM – 8:00 PM; Friday: 9:30 AM – 8:00 PM; Saturday: 9:30 AM – 8:00 PM; Sunday: 3:00 – 8:00 PM,,,"wellness,health,fitness,self-care,massage,relaxation,stress-relief,bodywork,therapeutic,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,16,"Positive Pressure Holistic Coaching and Massage Bodywork - Massage in Soquel, Santa Cruz. Professional wellness services.","massage, wellness, soquel, santa cruz, fitness, health",positive-pressure-holistic-coaching-and-massage-bo,Published,Google Places,,,1-on-1 sessions,true,year-round
the-santa-cruz-spa,The Santa Cruz Spa,The Santa Cruz Spa is a welcoming spa in Westside. Full spa services and relaxation treatments.,,Spa,100,Indoor,"125 Mission St # 2, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2c3SbRGM9n6h5KvSpJMEKqJAEdArv5mXRqog76xo3LdVfHQf7HQFewgUo4F-x1jygXmA0PpEMQRdw_X_dEmxjo4ChrlFQYTxt1i42PrcXT0YrgnvAsN6m4-iItu6Z9uz-4ilAg-ZGrFntR1QWWGC_oP_dToZcF-gLRsjCl24SGLPq1XE5zu-1fLCXJg0v-CoNzwSXq8mJhB1ek64bwllKGjNroTKJC1X26loi1CqL-Y8ISqhGpwzbLpcE9d2O2wxJAWbnedMcSeInNYbR-3dPjXvcbx8pnClNeJvA491gWgR2R7HNPGaJxYda3_ZOw-Wv-pPtEXFxbAq2Jbp4SP2xK3fFXJXl2t8yBHFkMm0sRQI-25WvbmmYhDiOxOnQbuksPV7mxnCnJpQo89HUyuvkg9xVY__UvHhpHmDN9RMOc6vCk-&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9767057,-122.0289138,Westside,Santa Cruz,,(831) 431-6062,http://thesantacruzspa.com/,,,45-60 minutes,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: Closed; Thursday: Closed; Friday: 10:00 AM – 9:00 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: 10:00 AM – 9:00 PM,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,5,16,"The Santa Cruz Spa - Spa in Westside, Santa Cruz. Professional wellness services.","spa, wellness, westside, santa cruz, fitness, health",the-santa-cruz-spa,Published,Google Places,,,1-on-1 sessions,true,year-round
peaceful-therapy-spa,Peaceful Therapy Spa,Peaceful Therapy Spa is a welcoming spa in Santa Cruz. Full spa services and relaxation treatments.,,Spa,100,Indoor,"625 Water St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2e5hAsID_IPeGzg2NqXkAkESx7yIjIigE2j4i6EHE2Cpj1tasihnOUlcbPvdL8PKqF7MV3tB-DDNzwtcE5bdMYjSHUj3I6oLEcLEfb50wlDefhdHXpga9kbchQPdLxJe9XJkVsbmeEpYJ2QJ7PV6rcSIhTM5zLVp5RxpHviacaaBQI77WKsguFDgKMCtnj7K6m544JFCuw-FcuTaaGq3KiKBFdD4V01TpFTmv2fbOmfVW5bIkdUXMdUFdgwL9lUbMPrhbX8unDUuD5rOGFoBLsf6tzWqcply8QFZhZnZOa91g&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9809771,-122.0177919,Santa Cruz,Santa Cruz,,(831) 226-2140,http://www.peacefultherapyspa.com/,,,45-60 minutes,Monday: 10:00 AM – 9:30 PM; Tuesday: 10:00 AM – 9:30 PM; Wednesday: 10:00 AM – 9:30 PM; Thursday: 10:00 AM – 9:30 PM; Friday: 10:00 AM – 9:30 PM; Saturday: 10:00 AM – 9:30 PM; Sunday: 10:00 AM – 9:30 PM,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,5,1,"Peaceful Therapy Spa - Spa in Santa Cruz, Santa Cruz. Professional wellness services.","spa, wellness, santa cruz, santa cruz, fitness, health",peaceful-therapy-spa,Published,Google Places,,,1-on-1 sessions,true,year-round
massage-therapy-with-kamala-taft-cmt,Massage Therapy with Kamala Taft CMT,Massage Therapy with Kamala Taft CMT offers professional massage therapy in Santa Cruz. Reasonably priced massage services.,,Massage,80,Indoor,"550 Water St Suite F2, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dnLEtPf-hndMK1POd0_0xADIGsB-lsbKxbK3ca_dTciheQXSlNh6qHKoi25cx49ybZosQWlGU9oKEtx7EMLmw1Zu5jhNG9hw1fpoxofLEstOWP9Bt_6PlE-eQY6kJMo2bIEY4SAS5cGJYiP36fucwyHF1xL0zoIqp8GQSgoL4HJgulS1yzF9zEGASuIM6OFMP71yzuw3lu9tI5isM4geTTuwb5yPPp3HbPs7wtXzC5CojEdj5uDYt6IAJEeAlJ1HXJfKvbgO85HbUlsFRXAqcKBGW38WaEjxZsALPZZF4&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9788267,-122.018876,Santa Cruz,Santa Cruz,,(831) 244-3327,http://www.massagewithk.com/,,,60-90 minutes,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 6:30 PM; Wednesday: 9:00 AM – 6:30 PM; Thursday: 9:00 AM – 6:30 PM; Friday: 9:00 AM – 6:30 PM; Saturday: 9:00 AM – 2:30 PM; Sunday: Closed,,,"wellness,health,fitness,self-care,massage,relaxation,stress-relief,bodywork,therapeutic,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,27,"Massage Therapy with Kamala Taft CMT - Massage in Santa Cruz, Santa Cruz. Professional wellness services.","massage, wellness, santa cruz, santa cruz, fitness, health",massage-therapy-with-kamala-taft-cmt,Published,Google Places,,,1-on-1 sessions,true,year-round
ocean-massage-spa,Ocean Massage SPA,Ocean Massage SPA offers professional massage therapy in Santa Cruz. Reasonably priced massage services.,,Massage,80,Indoor,"1211 Ocean St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2c84IEkpzdWaQ_OAc9UIUrLi52zxGaTwidXx4bRSIaGOv54kqWVv0FkgjOjj53U4QMwZLjSWchgCehTmX7VrXAofEbld1oPHJtM6JIAPhJqr4FWgLBRqPsYT5X_WHw_hg4yfFgWL2vTezEbwHP8g8Ub3RLQUHRUuhR2w5EE2rQDabrnak61XqGpYLWmdyLHs4Z2s_VGnLUzBb0rvKfk55GjBKRn47lvrqLWoLYecax52Udj_DDx02YdexCU9ljyf1BFrpbx0doXXp94-49QmzstbvUvMAAPokRnndaRNuNL9Q&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9827758,-122.0228546,Santa Cruz,Santa Cruz,,(831) 425-8888,,,,60-90 minutes,Monday: 9:30 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:30 AM – 10:00 PM; Thursday: 9:30 AM – 10:00 PM; Friday: 9:30 AM – 10:00 PM; Saturday: 9:30 AM – 10:00 PM; Sunday: 9:30 AM – 10:00 PM,,,"wellness,health,fitness,self-care,massage,relaxation,stress-relief,bodywork,therapeutic,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.6,9,"Ocean Massage SPA - Massage in Santa Cruz, Santa Cruz. Professional wellness services.","massage, wellness, santa cruz, santa cruz, fitness, health",ocean-massage-spa,Published,Google Places,,,1-on-1 sessions,true,year-round
bay-spa,Bay Spa,Bay Spa is a welcoming spa in Santa Cruz. Full spa services and relaxation treatments.,,Spa,100,Indoor,"918 Center St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eFAWxRu4-Q5ne7IRy8GpqvcIMg4Ab6v3jlnt04G4qLub6Ro5SseXsteEPSLnh2qS-EAiTIl4d14Z0zpeWsYnD0ZcK5KyWQM9i183SObfPgOpSy2yXcFAQ0r1TdLzIDZdgaYqI4Ti4W8Vuawv2bkcKY9Ql3l1ATwmZMAXTQJDHnvjk8Lp0u5Nf_TXmS_l-DHW12NQTl5F9nw1TDUkBCW3iNB-7Qa1cHQuiiji7MZ-mQDJPZF87WYSkxeduPIEO7WG-bHwXVyJg2a_d5VqJpzHJBR3-PL7QE7WQ75Pi2oq67Fg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9754523,-122.0288581,Santa Cruz,Santa Cruz,,(831) 515-7383,http://www.bayspasantacruz.com/,,,45-60 minutes,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 10:00 PM,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,5,1,"Bay Spa - Spa in Santa Cruz, Santa Cruz. Professional wellness services.","spa, wellness, santa cruz, santa cruz, fitness, health",bay-spa,Published,Google Places,,,1-on-1 sessions,true,year-round
desuar-santa-cruz-spa,Desuar Santa Cruz Spa,Desuar Santa Cruz Spa is a welcoming spa in Santa Cruz. Full spa services and relaxation treatments.,,Spa,100,Indoor,"313 Riverside Ave Unit 2, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eF9LVLRPGLBqmkosvfScpDm_CEvBi8KCJ5IGs9FfoDEp3V6cGde2n0DsefsP0rKHUCZea8Ciupp80AC5rw3mnm71eFOVsAmhqd5nsvCnMt0K6aYXh11WyfMCQ4Cg2b4MQbAPtlWksDEwOfn6KNBp4MrGA8bSNKQ4Aa9fz4lvSj32Ir5U9HtcujO5mvwnlNz14A9PLqLvddUuOVuL6_zsIIWgqz3qIujKoBZvXbF9zIz_NSjdSR4HqhwYuRMinG-huVpKic4Jkj3DS3osCBkyOeYgZgYDINOzSj_QEgh8c7Ow&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9666884,-122.0187972,Santa Cruz,Santa Cruz,,(831) 246-8821,https://desuar.com/,,,45-60 minutes,Monday: 10:00 AM – 6:00 PM; Tuesday: 10:00 AM – 6:00 PM; Wednesday: 10:00 AM – 6:00 PM; Thursday: 10:00 AM – 6:00 PM; Friday: 10:00 AM – 6:00 PM; Saturday: 10:00 AM – 6:00 PM; Sunday: 10:00 AM – 6:00 PM,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,4.4,16,"Desuar Santa Cruz Spa - Spa in Santa Cruz, Santa Cruz. Professional wellness services.","spa, wellness, santa cruz, santa cruz, fitness, health",desuar-santa-cruz-spa,Published,Google Places,,,1-on-1 sessions,true,year-round
jasmine-flower-spa,Jasmine Flower Spa,Jasmine Flower Spa is a welcoming spa in Soquel. Full spa services and relaxation treatments.,,Spa,100,Indoor,"4765 Soquel Dr, Soquel, CA 95073, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fMY0KSwvtD0qqLtWsymdyGzWUrprEiJt01M6RFzuZic-n1q-us2oRGXFtY6IVzrjs8GBHllCym4nUfQXcums1LXnVRl1XshVbuHnAslNYtu4uBh_WOE1M1xVay9QaKcqX3HbDlDSJnN1OhW78KysEHLy89fOCki1m07Mu5tbrX82INsKIYBOm0aABKGaS2QlKrdeOr23Xq4l463KCBscBZbxidWruhnQ1wfmnROb64PyIT9Z5iQNwZIviZdXKIm8emO-DLw9y8ejVas5WAdJ3ZAkmGfAerZ00vbXsLFkB7Iw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9887109,-121.956443,Soquel,Santa Cruz,,(831) 435-9861,https://newlinead.wixsite.com/jasmineflowerspa,,,45-60 minutes,Monday: 9:30 AM – 10:00 PM; Tuesday: 9:30 AM – 10:00 PM; Wednesday: 9:30 AM – 10:00 PM; Thursday: 9:30 AM – 10:00 PM; Friday: 9:30 AM – 10:00 PM; Saturday: 9:30 AM – 10:00 PM; Sunday: 9:30 AM – 10:00 PM,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,4.8,79,"Jasmine Flower Spa - Spa in Soquel, Santa Cruz. Professional wellness services.","spa, wellness, soquel, santa cruz, fitness, health",jasmine-flower-spa,Published,Google Places,,,1-on-1 sessions,true,year-round
kalani-day-spa,Kalani Day Spa,Kalani Day Spa is a welcoming spa in Scotts Valley. Full spa services and relaxation treatments.,,Spa,100,Indoor,"245 Mt Hermon Rd D, Scotts Valley, CA 95066, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2emUhek_JPxLX2cf_AtWwHUyKDTkfkYEv3zpyBezyRwMUKoJ8-481Iyxlz07ONBMVtnA5USueLbqWz_V_LfF_-YXiDJ25usEKDPBM2LhCbck9uWFrPbIUv76XZH657_2m5Yk2QIh_wl_poiGoh_r3YFwwqAGxhxDvBTcnc_9Y6AciMVpPTSe3FsnB5u0MKqjujN0tG8OivhjVKH1AbtAj_HnpJU20K9XNSYSVTvecgjmpywdWhHu-uvMUTnILYiiTqGHr11FABIbXScWLA48HB2M0jd5VdI_wyYz6i-1_YirQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,37.0458274,-122.0294179,Scotts Valley,Santa Cruz,,(831) 600-7116,http://www.kalanidayspa.com/,,,45-60 minutes,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: Closed,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,4.8,132,"Kalani Day Spa - Spa in Scotts Valley, Santa Cruz. Professional wellness services.","spa, wellness, scotts valley, santa cruz, fitness, health",kalani-day-spa,Published,Google Places,,,1-on-1 sessions,true,year-round
oshin-healing-spa,O’Shin Healing Spa,O’Shin Healing Spa is a welcoming spa in Soquel. Full spa services and relaxation treatments.,,Spa,100,Indoor,"3121Park Avenue Suit K, Soquel, CA 95073, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2e596kPMjUapY-5lNS-rBE5swMZt6QbdmdpM07AWlrZS7S1LV-KO4viuL0CClAts2RvChpwsQyKgQVKX11bmBcYtwTLKfO438B8FJIgtPofRatx8jwSCLIar7x314b4EtxZqMU7Fa-LRaA4YKiIEvJm2X7nn3y4k4PaIrUGqTnqNITM4HojnrsZYtUgAmELSiXZLuns50HzdqscSpO754rNBuTpPdlxdfP-H_3KYVZ7x1Xv1X2U1bG-5bJSDx1rObCFXi_Lr1u8H-Fiy5xXMQCUNSnA5A43YbzoFHNaMOY6TQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9897971,-121.9362148,Soquel,Santa Cruz,,(831) 295-4148,https://www.oshinhealingspa.com/,,,45-60 minutes,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 8:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: Closed,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,5,66,"O’Shin Healing Spa - Spa in Soquel, Santa Cruz. Professional wellness services.","spa, wellness, soquel, santa cruz, fitness, health",oshin-healing-spa,Published,Google Places,,,1-on-1 sessions,true,year-round
spa-santangelo,Spa Santangelo,Spa Santangelo is a welcoming spa in Santa Cruz. Full spa services and relaxation treatments.,,Spa,100,Indoor,"912 Lakeside Dr, Felton, CA 95018, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fIdYQnA48D1nqsuuUUtArJRK24Qy5rfacahjP_1iGxlia07bTkCysMQGair2H2ZX0K70BI0Hi58Ig3yJzppPIt1YHAAJejf47pUm_Ra2XlSGPGpYuFUk2oxh5Wgj5slrsa9I8UUeI1G4LlWOyvRoZoH-Qjxm871xHEBuXlp4Gik63ySjqxaiYbYWPg41c1Bffoszt3M3Jow1bVs6p1PW3uzU27N-DTDI5ZNl9RconGGKHvE10F7s0sgrAdXG3F5rRntZ-xOp9wkJM8WEnM3z0GUCeBvu1rJgDWo7iQ9K01Xg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,37.0330973,-122.0766975,Santa Cruz,Santa Cruz,,(831) 335-8335,http://www.spasantangelo.com/,,,45-60 minutes,,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,5,30,"Spa Santangelo - Spa in Santa Cruz, Santa Cruz. Professional wellness services.","spa, wellness, santa cruz, santa cruz, fitness, health",spa-santangelo,Published,Google Places,,,1-on-1 sessions,true,year-round
rejuvenate-medi-spa-wellness,Rejuvenate Medi-Spa & Wellness,Rejuvenate Medi-Spa & Wellness is a welcoming spa in Capitola. Full spa services and relaxation treatments.,,Spa,100,Indoor,"1595 38th Ave, Capitola, CA 95010, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fpAabI8B8L1oTDY0WS7Shgx6EY5vXqHDmCbHAG_hFXrmMBfJ3DukJojAeSV3lSdeZtK_BaWCQXdb3XowW_atAPCkBcv6nG9RqBMf_ZQi29fdrbt-3fLKcuPTb27XlE5D75kFAf7kPind2Km20QbguLmX512d63HmSsbtEfA5NyUUrrdDZKrc3lw86BDAve-bvQz-WfgkZjtfftw2kXSLDEprcWQ-xVKHqQeDf8NXo_-d1ljQqoCwY1Q2d-ivQlMMd2p-NQJiTLGJit2KYqfe2Cvg_p09tibzfBZN7N4i_IeA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9727167,-121.967612,Capitola,Santa Cruz,,(831) 226-2108,http://www.rejuvenatemedi-spa.com/,,,45-60 minutes,Monday: 8:30 AM – 6:00 PM; Tuesday: 8:30 AM – 7:30 PM; Wednesday: 8:30 AM – 7:30 PM; Thursday: 8:30 AM – 6:00 PM; Friday: 8:30 AM – 6:00 PM; Saturday: 10:00 AM – 4:00 PM; Sunday: 10:00 AM – 6:00 PM,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,4.9,130,"Rejuvenate Medi-Spa & Wellness - Spa in Capitola, Santa Cruz. Professional wellness services.","spa, wellness, capitola, santa cruz, fitness, health",rejuvenate-medi-spa-wellness,Published,Google Places,,,1-on-1 sessions,true,year-round
